id,occurrence_no,occurrence_no_AF,Rotated latitude,genus,age_max,age_min,Epoch,range
2603,N519,N519,-49.04351,Pinheirochampsa,242.0,237.0,Middle Triassic,"(242.0, 237.0)"
2604,N520,N520,-49.04351,Gondwanax,242.0,237.0,Middle Triassic,"(242.0, 237.0)"
2605,N522,N522,-49.98075,Elorhynchus,242.0,237.0,Middle Triassic,"(242.0, 237.0)"
2606,N524,N524,-54.97644,Koilamasuchus,242.0,237.0,Middle Triassic,"(242.0, 237.0)"
2607,279623,279623,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2608,299715,299715,44.38761,Deltavjatia,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2609,790206,790206,44.38761,Emeroleter,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2610,790206,790206,44.38761,Emeroleter,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2611,790206,790206,44.38761,Emeroleter,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2612,790206,790206,44.38761,Emeroleter,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2613,790206,790206,44.38761,Emeroleter,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2614,790206,790206,44.38761,Emeroleter,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2615,790206,790206,44.38761,Emeroleter,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2616,808649,808649,-61.12582,Eunotosaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2617,808649,808649,-61.12582,Eunotosaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2618,814159,814159,-62.75164,Australothyris,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2619,814161,814161,44.38761,Deltavjatia,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2620,814161,814161,44.38761,Deltavjatia,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2621,814161,814161,44.38761,Deltavjatia,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2622,814161,814161,44.38761,Deltavjatia,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2623,814161,814161,44.38761,Deltavjatia,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2624,814161,814161,44.38761,Deltavjatia,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2625,814161,814161,44.38761,Deltavjatia,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2626,814161,814161,44.38761,Deltavjatia,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2627,814161,814161,44.38761,Deltavjatia,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2628,815480,815480,-65.18245,Broomia,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2629,815481,815481,-62.75164,Broomia,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2630,820640,820640,-62.75164,Eunotosaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2631,820640,820640,-62.75164,Eunotosaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2632,833055,833055,-65.18245,Eunotosaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2633,833854,833854,-62.75164,Eunotosaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2634,833855,833855,-62.75164,Eunotosaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2635,833864,833864,-62.75164,Eunotosaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2636,837578,837578,43.04599,Scutosaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2637,837578,837578,43.04599,Scutosaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2638,837578,837578,43.04599,Scutosaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2639,838586,838586,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2640,838605,838605,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2641,838606,838606,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2642,838608,838608,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2643,838614,838614,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2644,838651,838651,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2645,838652,838652,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2646,838666,838666,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2647,838668,838668,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2648,838670,838670,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2649,838670,838670,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2650,838692,838692,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2651,1163740,1163740,43.04599,Eorasaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2652,1313329,1313329,-62.75164,Pareiasaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2653,1313330,1313330,-62.75164,Pareiasuchus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2654,1317363,1317363,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2655,1325014,1325014,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2656,1328819,1328819,-62.75164,Pareiasaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2657,1340461,1340461,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2658,1340462,1340462,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2659,1340493,1340493,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2660,1382830,1382830,44.38761,Deltavjatia,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2661,1382867,1382867,43.51609,Scutosaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2662,1417381,1417381,43.51609,Scutosaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2663,1417834,1417834,-63.48283,Eunotosaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2664,1425418,1425418,-62.75164,Nochelesaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2665,1425560,1425560,-62.75164,Embrithosaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2666,1428084,1428084,-62.75164,Styracocephalus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2667,1428085,1428085,-62.75164,Styracocephalus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2668,1428086,1428086,-62.75164,Styracocephalus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2669,1428389,1428389,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2670,1428394,1428394,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2671,1428401,1428401,-62.75164,Nochelesaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2672,1428412,1428412,-62.75164,Nochelesaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2673,1428413,1428413,-62.75164,Nochelesaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2674,1428414,1428414,-62.75164,Embrithosaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2675,1428415,1428415,-62.75164,Nochelesaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2676,1428484,1428484,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2677,1428485,1428485,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2678,1428486,1428486,-62.75164,Embrithosaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2679,1428524,1428524,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2680,1428526,1428526,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2681,1428527,1428527,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2682,1428528,1428528,-62.75164,Pareiasaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2683,1428531,1428531,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2684,1428847,1428847,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2685,1428987,1428987,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2686,1428988,1428988,-62.75164,Embrithosaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2687,1428995,1428995,-62.75164,Nochelesaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2688,1429005,1429005,-62.75164,Bradysaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2689,1640373,1640373,44.38761,Rhipaeosaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2690,1646159,1646159,44.03487,Scutosaurus,264.28,259.51,Guadalupian,"(264.28, 259.51)"
2691,147521,147521,-62.64909,Procolophon,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2692,285753,285753,40.06549,Youngetta,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2693,387517,387517,45.89776,Chasmatosuchus,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2694,387518,387518,45.89776,Chasmatosuchus,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2695,792593,792593,-62.64909,Sauropareion,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2696,792593,792593,-62.64909,Sauropareion,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2698,803135,803135,-77.5844,Procolophon,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2699,803158,803158,-77.5844,Procolophon,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2700,803158,803158,-77.5844,Procolophon,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2701,803158,803158,-77.5844,Procolophon,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2702,806914,806914,-62.64909,Procolophon,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2703,807183,807183,-62.64909,Paliguana,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2704,807184,807184,-77.5844,Procolophon,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2705,843491,843491,-46.32232,Procolophon,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2706,843492,843492,-46.32232,Procolophon,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2707,843780,843780,-62.64909,Procolophon,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2708,843781,843781,-62.64909,Procolophon,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2709,843782,843782,-62.64909,Procolophon,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2710,843782,843782,-62.64909,Procolophon,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2711,845945,845945,-46.48941,Procolophon,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2712,847947,847947,-62.64909,Procolophon,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2713,847948,847948,-62.64909,Procolophon,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2714,847949,847949,-62.64909,Procolophon,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2715,848381,848381,-60.80844,Procolophon,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2716,853631,853631,-77.5844,Palacrodon,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2717,895255,895255,-46.32232,Procolophon,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2718,895260,895260,-46.32232,Procolophon,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2719,895264,895264,-46.32232,Procolophon,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2720,922663,922663,-60.88067,Procolophon,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2721,922664,922664,-60.88067,Prolacerta,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2722,922664,922664,-60.88067,Prolacerta,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2723,922665,922665,-60.88067,Proterosuchus,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2724,922666,922666,-60.88067,Aenigmasaurus,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2725,922675,922675,-60.80844,Procolophon,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2726,922676,922676,-60.80844,Prolacerta,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2727,922693,922693,-77.5844,Prolacerta,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2728,922694,922694,-76.62466,Prolacerta,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2729,922695,922695,-77.5844,Prolacerta,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2730,922696,922696,-77.5844,Prolacerta,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2731,922697,922697,-60.80844,Prolacerta,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2732,922701,922701,-60.88067,Prolacerta,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2733,922706,922706,-60.80844,Prolacerta,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2734,922716,922716,-62.64909,Proterosuchus,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2735,922721,922721,-60.80844,Proterosuchus,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2736,980035,980035,-62.64909,Proterosuchus,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2737,980036,980036,-62.64909,Procolophon,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2738,980047,980047,-58.88332,Proterosuchus,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2739,980048,980048,-60.80844,Proterosuchus,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2740,980055,980055,-60.80844,Proterosuchus,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2741,980055,980055,-60.80844,Proterosuchus,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2742,980061,980061,-62.64909,Proterosuchus,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2743,980064,980064,-62.64909,Proterosuchus,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2744,1286068,1286068,-62.64909,Sauropareion,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2745,1286068,1286068,-62.64909,Sauropareion,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2746,1286068,1286068,-62.64909,Sauropareion,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2747,1320336,1320336,-60.80844,Proterosuchus,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2748,1343000,1343000,-60.80844,Owenetta,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2749,1343001,1343001,-60.80844,Prolacerta,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2750,1347612,1347612,-46.32232,Teyujagua,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2751,1347615,1347615,-62.64909,Proterosuchus,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2752,1347617,1347617,-62.64909,Proterosuchus,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2753,1347619,1347619,-62.64909,Proterosuchus,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2754,1347620,1347620,-60.80844,Proterosuchus,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2755,1380554,1380554,-58.08447,Proterosuchus,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2756,1380555,1380555,-58.08447,Prolacerta,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2757,1380556,1380556,-58.08447,Sauropareion,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2758,1380557,1380557,-58.08447,Saurodektes,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2759,1431220,1431220,-76.62466,Antarctanax,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2760,1500171,1500171,-46.32232,Elessaurus,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2761,1549175,1549175,-46.32232,Oryporan,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2762,1549176,1549176,-46.32232,Oryporan,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2763,1587698,1587698,-76.62466,Procolophon,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2764,1589167,1589167,-58.08447,Procolophonichnium,251.902,246.7,Early Triassic,"(251.902, 246.7)"
2765,479551,479551,30.98263,Gresslyosaurus,213.2,208.5,Late Triassic,"(213.2, 208.5)"
2766,479551,479551,30.98263,Gresslyosaurus,213.2,208.5,Late Triassic,"(213.2, 208.5)"
2767,846844,846844,20.34746,Eudimorphodon,213.2,208.5,Late Triassic,"(213.2, 208.5)"
2768,930879,930879,20.34746,Mystriosuchus,213.2,208.5,Late Triassic,"(213.2, 208.5)"
2769,1418498,1418498,32.92995,Langobardisaurus,213.2,208.5,Late Triassic,"(213.2, 208.5)"
2770,1600124,1600124,20.93788,Macrocnemus,246.7,239.7,Middle Triassic,"(246.7, 239.7)"
2771,1600125,1600125,20.93788,Macrocnemus,246.7,239.7,Middle Triassic,"(246.7, 239.7)"
2772,1600128,1600128,20.93788,Helveticosaurus,246.7,239.7,Middle Triassic,"(246.7, 239.7)"
2773,387512,387512,48.62633,Chasmatosuchus,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2774,401595,401595,29.45002,Czatkowiella,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2775,401596,401596,29.45002,Sophineta,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2776,401597,401597,29.45002,Osmolskina,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2777,401599,401599,29.45002,Pamelina,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2778,401600,401600,29.45002,Procolina,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2779,411697,411697,52.34648,Timanophon,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2780,733515,733515,-62.62076,Coletta,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2781,745262,745262,48.31328,Kapes,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2782,789764,789764,48.31328,Kapes,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2783,789766,789766,49.80777,Kapes,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2784,832665,832665,-62.62076,Kitchingnathus,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2785,832666,832666,-62.62076,Procolophon,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2786,838751,838751,48.62633,Tichvinskia,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2787,838751,838751,48.62633,Tichvinskia,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2788,838751,838751,48.62633,Tichvinskia,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2789,838751,838751,48.62633,Tichvinskia,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2790,840200,840200,49.80777,Kapes,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2791,840267,840267,47.01197,Chasmatosuchus,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2792,840268,840268,47.01197,Microcnemus,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2793,840350,840350,46.41431,Chasmatosuchus,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2794,840353,840353,46.41431,Orenburgia,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2795,840364,840364,46.91316,Tichvinskia,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2796,840372,840372,46.91316,Garjainia,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2797,840381,840381,41.16511,Orenburgia,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2798,841368,841368,55.91771,Orenburgia,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2799,841368,841368,55.91771,Orenburgia,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2800,841373,841373,57.37442,Orenburgia,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2801,841374,841374,57.37442,Orenburgia,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2802,841667,841667,48.31328,Kapes,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2803,842017,842017,50.88652,Timanophon,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2804,842020,842020,50.88652,Timanophon,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2805,843124,843124,41.16511,Coelodontognathus,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2806,843125,843125,41.16511,Coelodontognathus,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2807,843727,843727,47.01197,Microcnemus,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2808,843728,843728,47.01197,Microcnemus,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2809,843729,843729,47.01197,Chasmatosuchus,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2810,847011,847011,52.70026,Orenburgia,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2811,847020,847020,52.70026,Boreopricea,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2812,847023,847023,52.70026,Orenburgia,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2813,847025,847025,52.70026,Boreopricea,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2814,848404,848404,48.31328,Tichvinskia,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2815,890991,890991,48.31328,Garjainia,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2816,929821,929821,41.16511,Augustaburiania,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2817,929822,929822,57.37442,Augustaburiania,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2818,958043,958043,49.80777,Vytshegdosuchus,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2819,984557,984557,29.45002,Collilongus,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2820,1113776,1113776,41.16511,Bystrowisuchus,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2821,1127411,1127411,41.16511,Scythosuchus,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2822,1127431,1127431,41.16511,Kapes,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2823,1127575,1127575,48.31328,Vritramimosaurus,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2824,1127583,1127583,46.41431,Chasmatosuchus,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2825,1142139,1142139,-60.73064,Procolophon,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2826,1142841,1142841,-58.76185,Palacrodon,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2827,1347708,1347708,48.31328,Chasmatosuchus,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2828,1347709,1347709,49.80777,Chasmatosuchus,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2829,1349935,1349935,-58.76185,Garjainia,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2830,1349936,1349936,-58.76185,Garjainia,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2831,1349937,1349937,-58.76185,Garjainia,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2832,1349938,1349938,-58.76185,Garjainia,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2833,1349939,1349939,-58.76185,Garjainia,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2834,1349940,1349940,-58.76185,Garjainia,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2835,1349941,1349941,-60.68525,Garjainia,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2836,1412684,1412684,15.35236,Hupehsuchus,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2837,1416148,1416148,46.41431,Microcnemus,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2838,1416149,1416149,46.41431,Chasmatosuchus,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2839,1416154,1416154,46.41431,Chasmatosuchus,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2840,1416307,1416307,46.41431,Chasmatosuchus,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2841,1416308,1416308,46.41431,Tichvinskia,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2842,1416309,1416309,46.41431,Chasmatosuchus,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2843,1417067,1417067,46.41431,Chasmatosuchus,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2844,1417069,1417069,46.41431,Chasmatosuchus,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2845,1626504,1626504,41.16511,Scolotosuchus,251.2,246.7,Early Triassic,"(251.2, 246.7)"
2846,283825,283825,40.08932,Proganochelys,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2847,479548,479548,32.59323,Efraasia,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2848,538740,538740,32.59323,Eudimorphodon,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2849,538741,538741,32.59323,Clevosaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2850,538742,538742,32.59323,Kuehneosaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2851,632299,632299,32.59323,Efraasia,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2852,632300,632300,32.59323,Efraasia,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2853,632301,632301,32.59323,Efraasia,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2854,705707,705707,32.59323,Plateosaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2855,728277,728277,32.59323,Aetosaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2856,728364,728364,32.59323,Procompsognathus,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2857,728367,728367,32.59323,Mystriosuchus,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2858,728368,728368,32.59323,Nicrosaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2859,728369,728369,32.59323,Saltoposuchus,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2860,728398,728398,32.59323,Saltoposuchus,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2861,777078,777078,32.92995,Eudimorphodon,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2862,777437,777437,32.92995,Eudimorphodon,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2863,830904,830904,9.712786,Stegomus,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2864,846845,846845,20.34746,Eudimorphodon,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2865,846846,846846,20.34746,Peteinosaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2866,846847,846847,20.34746,Aetosaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2867,846848,846848,20.34746,Peteinosaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2868,846849,846849,20.34746,Eudimorphodon,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2869,851317,851317,20.34746,Drepanosaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2870,851324,851324,20.34746,Vallesaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2871,851325,851325,20.34746,Vallesaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2872,851329,851329,20.34746,Megalancosaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2873,851330,851330,20.34746,Megalancosaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2874,876982,876982,20.34746,Bergamodactylus,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2875,913311,913311,32.92995,Drepanosaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2876,915667,915667,20.34746,Langobardisaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)"
2877,930888,930888,20.34746,Mystriosuchus,216.7,213.2,Late Triassic,"(216.7, 213.2)"
